Scaffold,Start,End,Region_Size,Treatments,Treatment_Count,Avg_Enrichment,Max_Treatment,Max_Enrichment,Enrichment_Details
JRIU01000378.1,1400,2400,1000,"WT-37, WTA, CAS",3,74.97296544631838,CAS,88.13311363636363,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000037.1,161000,162000,1000,"WT-37, WTA, CAS",3,74.97296544631838,CAS,88.13311363636363,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000037.1,161200,162200,1000,"WT-37, WTA, CAS",3,74.97296544631838,CAS,88.13311363636363,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000037.1,161400,162400,1000,"WT-37, WTA, CAS",3,74.97296544631838,CAS,88.13311363636363,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000037.1,161600,162600,1000,"WT-37, WTA, CAS",3,74.97296544631838,CAS,88.13311363636363,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000037.1,161800,162800,1000,"WT-37, WTA, CAS",3,74.97296544631838,CAS,88.13311363636363,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000166.1,17200,18200,1000,"WT-37, WTA, CAS",3,74.97296544631838,CAS,88.13311363636363,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000166.1,17400,18400,1000,"WT-37, WTA, CAS",3,74.97296544631838,CAS,88.13311363636363,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000166.1,17600,18600,1000,"WT-37, WTA, CAS",3,74.97296544631838,CAS,88.13311363636363,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000166.1,18000,19000,1000,"WT-37, WTA, CAS",3,74.97296544631838,CAS,88.13311363636363,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000166.1,17800,18800,1000,"WT-37, WTA, CAS",3,74.97296544631838,CAS,88.13311363636363,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000031.1,4600,5600,1000,"WT-37, STC",2,448.565455118411,STC,461.64964285714285,"{'WT-37': {'Fold_Enrichment': 435.48126737967914, 'Q_Value': 0.0}, 'STC': {'Fold_Enrichment': 461.64964285714285, 'Q_Value': 2.2713729886835275e-11}}"
JRIU01000112.1,0,1000,1000,"WTA, STC",2,158.0262239010989,WTA,223.72251923076922,"{'WTA': {'Fold_Enrichment': 223.72251923076922, 'Q_Value': 4.083176402167482e-06}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000112.1,200,1200,1000,"WTA, STC",2,158.0262239010989,WTA,223.72251923076922,"{'WTA': {'Fold_Enrichment': 223.72251923076922, 'Q_Value': 4.083176402167482e-06}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000179.1,1000,2000,1000,"WT-37, STC",2,123.43573338426279,STC,184.65985714285713,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'STC': {'Fold_Enrichment': 184.65985714285713, 'Q_Value': 0.00026865440541201907}}"
JRIU01000179.1,1200,2200,1000,"WT-37, STC",2,123.43573338426279,STC,184.65985714285713,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'STC': {'Fold_Enrichment': 184.65985714285713, 'Q_Value': 0.00026865440541201907}}"
JRIU01000179.1,1400,2400,1000,"WT-37, STC",2,123.43573338426279,STC,184.65985714285713,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'STC': {'Fold_Enrichment': 184.65985714285713, 'Q_Value': 0.00026865440541201907}}"
JRIU01000179.1,1600,2600,1000,"WT-37, STC",2,123.43573338426279,STC,184.65985714285713,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'STC': {'Fold_Enrichment': 184.65985714285713, 'Q_Value': 0.00026865440541201907}}"
JRIU01000220.1,42600,43600,1000,"STC, CAS",2,90.2315211038961,STC,92.32992857142857,"{'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000220.1,41800,42800,1000,"STC, CAS",2,90.2315211038961,STC,92.32992857142857,"{'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000220.1,42000,43000,1000,"STC, CAS",2,90.2315211038961,STC,92.32992857142857,"{'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000220.1,42200,43200,1000,"STC, CAS",2,90.2315211038961,STC,92.32992857142857,"{'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000220.1,42400,43400,1000,"STC, CAS",2,90.2315211038961,STC,92.32992857142857,"{'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000032.1,37800,38800,1000,"WTA, STC",2,83.45205082417581,STC,92.32992857142857,"{'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000032.1,37600,38600,1000,"WTA, STC",2,83.45205082417581,STC,92.32992857142857,"{'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000032.1,38000,39000,1000,"WTA, STC",2,83.45205082417581,STC,92.32992857142857,"{'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000032.1,38200,39200,1000,"WTA, STC",2,83.45205082417581,STC,92.32992857142857,"{'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000032.1,38400,39400,1000,"WTA, STC",2,83.45205082417581,STC,92.32992857142857,"{'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000067.1,4200,5200,1000,"WT-37, STC",2,77.27076909854851,STC,92.32992857142857,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000067.1,4400,5400,1000,"WT-37, STC",2,77.27076909854851,STC,92.32992857142857,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000067.1,4600,5600,1000,"WT-37, STC",2,77.27076909854851,STC,92.32992857142857,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000067.1,4800,5800,1000,"WT-37, STC",2,77.27076909854851,STC,92.32992857142857,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000067.1,5000,6000,1000,"WT-37, STC",2,77.27076909854851,STC,92.32992857142857,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000396.1,2800,3800,1000,"WT-37, STC",2,77.27076909854851,STC,92.32992857142857,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000396.1,3000,4000,1000,"WT-37, STC",2,77.27076909854851,STC,92.32992857142857,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000037.1,45200,46200,1000,"WT-37, STC",2,77.27076909854851,STC,92.32992857142857,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000037.1,45400,46400,1000,"WT-37, STC",2,77.27076909854851,STC,92.32992857142857,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000037.1,45600,46600,1000,"WT-37, STC",2,77.27076909854851,STC,92.32992857142857,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000037.1,45800,46800,1000,"WT-37, STC",2,77.27076909854851,STC,92.32992857142857,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000037.1,46000,47000,1000,"WT-37, STC",2,77.27076909854851,STC,92.32992857142857,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'STC': {'Fold_Enrichment': 92.32992857142857, 'Q_Value': 0.010772283171733843}}"
JRIU01000072.1,15000,16000,1000,"WT-37, CAS",2,75.17236163101605,CAS,88.13311363636363,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000177.1,48200,49200,1000,"WT-37, CAS",2,75.17236163101605,CAS,88.13311363636363,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000177.1,48600,49600,1000,"WT-37, CAS",2,75.17236163101605,CAS,88.13311363636363,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000177.1,48800,49800,1000,"WT-37, CAS",2,75.17236163101605,CAS,88.13311363636363,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000177.1,49000,50000,1000,"WT-37, CAS",2,75.17236163101605,CAS,88.13311363636363,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000177.1,48400,49400,1000,"WT-37, CAS",2,75.17236163101605,CAS,88.13311363636363,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'CAS': {'Fold_Enrichment': 88.13311363636363, 'Q_Value': 0.011282344612465689}}"
JRIU01000012.1,137000,138000,1000,"WT-37, WTA",2,68.39289135129576,WTA,74.57417307692307,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}}"
JRIU01000012.1,137200,138200,1000,"WT-37, WTA",2,68.39289135129576,WTA,74.57417307692307,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}}"
JRIU01000012.1,137400,138400,1000,"WT-37, WTA",2,68.39289135129576,WTA,74.57417307692307,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}}"
JRIU01000012.1,137600,138600,1000,"WT-37, WTA",2,68.39289135129576,WTA,74.57417307692307,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}}"
JRIU01000012.1,137800,138800,1000,"WT-37, WTA",2,68.39289135129576,WTA,74.57417307692307,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}}"
JRIU01000292.1,0,1000,1000,"WT-37, WTA",2,68.39289135129576,WTA,74.57417307692307,"{'WT-37': {'Fold_Enrichment': 62.21160962566845, 'Q_Value': 0.01594567013364312}, 'WTA': {'Fold_Enrichment': 74.57417307692307, 'Q_Value': 0.013319961773712086}}"
